matched_shisetsu_bangou	before	after	interval	after_minus_before
BR0-044458-00057	II	II	5	0
BR0-044458-00058	II	II	5	0
BR0-044458-00060	II	II	5	0
BR0-044458-00068	I	II	25	1
BR0-044458-00068	II	II	5	0
BR0-044458-00074	II	II	5	0
BR0-044458-00080	II	II	5	0
BR0-044458-00081	II	II	5	0
BR0-044458-00082	II	II	5	0
BR0-044458-00088	II	II	5	0
BR0-044458-00090	II	II	5	0
BR0-044458-00091	II	II	5	0
BR0-044458-00092	II	II	5	0
BR0-044458-00093	I	II	25	1
BR0-044458-00093	II	II	5	0
BR0-044458-00098	II	II	5	0
BR0-044458-00100	II	II	5	0
BR0-044458-00102	II	II	4	0
BR0-044458-00102	II	II	1	0
BR0-044458-00102	II	II	4	0
BR0-044458-00103	I	II	5	1
BR0-044458-00108	II	II	5	0
BR0-044458-00113	II	III	5	1
BR0-044458-00114	II	II	5	0
BR0-044458-00116	II	II	5	0
BR0-044458-00123	II	II	5	0
BR0-044458-00123	II	II	5	0
BR0-044458-00124	II	II	5	0
BR0-044458-00125	II	II	5	0
BR0-044458-00125	II	II	5	0
BR0-044458-00126	II	II	5	0
BR0-044458-00127	II	II	5	0
BR0-044458-00128	II	II	5	0
BR0-044458-00129	II	II	5	0
BR0-044458-00130	I	II	20	1
BR0-044458-00130	II	II	5	0
BR0-044458-00134	II	II	5	0
BR0-044458-00135	II	II	5	0
BR0-044458-00137	II	II	5	0
BR0-044458-00153	I	II	22	1
BR0-044458-00153	II	II	5	0
BR0-044458-00155	II	II	5	0
BR0-044458-00158	II	II	5	0
BR0-044458-00167	II	II	5	0
BR0-044458-00169	I	II	2	1
BR0-044458-00169	II	II	3	0
BR0-044458-00169	II	II	2	0
BR0-044458-00169	II	II	3	0
BR0-044458-00193	II	II	5	0
BR0-044458-00198	II	II	5	0
BR0-044458-00208	II	II	5	0
BR0-044458-00210	II	III	5	1
BR0-044458-00229	II	III	5	1
BR0-044458-00230	II	II	5	0
BR0-044458-00231	II	II	5	0
BR0-044458-00232	II	II	5	0
BR0-044458-00233	I	I	5	0
BR0-044458-00234	I	I	5	0
BR0-044458-00236	II	II	5	0
BR0-044458-00237	II	II	5	0
BR0-044458-00238	II	II	5	0
BR0-044458-00240	II	II	5	0
BR0-044458-00248	II	II	5	0
BR0-044458-00250	II	II	5	0
BR0-044458-00253	II	III	5	1
BR0-044458-00254	II	II	5	0
BR0-044458-00255	II	II	5	0
BR0-044458-00256	II	II	5	0
BR0-044458-00257	II	II	5	0
BR0-044458-00258	II	II	5	0
BR0-044458-00259	II	II	5	0
BR0-044458-00260	II	II	5	0
BR0-044458-00272	I	I	30	0
BR0-044458-00272	I	I	5	0
BR0-044458-00275	II	II	5	0
BR0-044458-00278	II	II	5	0
BR0-044458-00283	II	II	4	0
BR0-045012-00003	II	III	4	1
BR0-045012-00004	II	II	4	0
BR0-045012-00005	II	II	1	0
BR0-045012-00005	II	II	4	0
BR0-045012-00006	II	II	4	0
BR0-045012-00008	II	II	4	0
BR0-045012-00010	II	II	4	0
BR0-045012-00012	II	II	4	0
BR0-045012-00013	II	II	5	0
BR0-045012-00014	I	I	5	0
BR0-045012-00015	II	II	1	0
BR0-045012-00015	II	II	4	0
BR0-045012-00016	II	II	4	0
BR0-045012-00017	II	II	4	0
BR0-045012-00018	II	II	4	0
BR0-045012-00019	I	II	22	1
BR0-045012-00019	II	II	4	0
BR0-045012-00020	II	II	4	0
BR0-045012-00021	I	I	4	0
BR0-045012-00022	I	I	4	0
BR0-045012-00023	II	II	4	0
BR0-045012-00024	II	II	4	0
BR0-045012-00026	I	II	7	1
BR0-045012-00026	II	II	4	0
BR0-045012-00027	I	I	4	0
BR0-045012-00028	I	II	4	1
BR0-045012-00029	I	II	4	1
BR0-045012-00030	I	I	4	0
BR0-045012-00031	II	II	4	0
BR0-045012-00032	II	III	4	1
BR0-045012-00033	II	II	4	0
BR0-045012-00034	I	II	9	1
BR0-045012-00034	II	II	4	0
BR0-045012-00036	I	II	26	1
BR0-045012-00036	II	II	4	0
BR0-045012-00037	II	II	4	0
BR0-045012-00038	II	II	4	0
BR0-045012-00039	I	II	4	1
BR0-045012-00040	II	II	4	0
BR0-045012-00041	II	II	4	0
BR0-045012-00042	II	II	4	0
BR0-045012-00043	I	I	4	0
BR0-045012-00044	II	II	4	0
BR0-045012-00045	II	II	4	0
BR0-045012-00047	I	I	5	0
BR0-045012-00048	I	II	30	1
BR0-045012-00048	II	II	5	0
BR0-045012-00056	II	II	4	0
BR0-045012-00057	II	II	4	0
BR0-045012-00058	II	II	4	0
BR0-045012-00060	II	II	4	0
BR0-045012-00063	I	I	4	0
BR0-045012-00073	II	II	4	0
BR0-045012-00074	II	II	4	0
BR0-045012-00076	II	II	5	0
BR0-045012-00078	II	II	5	0
BR0-045012-00079	II	II	5	0
BR0-045012-00080	II	III	4	1
BR0-045012-00081	I	III	5	2
BR0-045012-00086	II	II	5	0
BR0-045012-00091	I	I	5	0
BR0-045012-00094	II	II	4	0
BR0-045012-00095	II	II	4	0
BR0-045012-00112	III	III	4	0
BR0-045012-00113	II	II	4	0
BR0-045012-00115	II	II	4	0
BR0-045012-00116	II	III	5	1
BR0-045012-00117	II	III	5	1
BR0-045012-00118	II	II	5	0
BR0-045012-00119	II	II	5	0
BR0-045012-00120	II	II	5	0
BR0-045012-00121	III	III	4	0
BR0-045012-00122	II	II	4	0
BR0-045012-00123	II	II	4	0
BR0-045012-00125	II	II	5	0
BR0-045012-00127	II	II	5	0
BR0-045012-00128	II	II	4	0
BR0-045012-00135	II	II	5	0
BR0-045012-00139	II	II	4	0
BR0-045012-00146	II	II	4	0
BR0-045012-00147	III	III	4	0
BR0-045012-00148	II	II	4	0
BR0-045012-00151	II	II	4	0
BR0-045012-00152	II	II	4	0
BR0-045012-00153	II	II	5	0
BR0-045012-00154	II	II	4	0
BR0-045012-00155	II	II	4	0
BR0-045012-00156	I	I	5	0
BR0-045012-00157	I	I	5	0
BR0-045012-00158	II	II	5	0
BR0-045012-00163	II	II	4	0
BR0-045012-00167	II	II	5	0
BR0-045012-00170	II	II	5	0
BR0-045012-00171	I	II	29	1
BR0-045012-00171	II	II	4	0
BR0-045012-00173	II	II	4	0
BR0-045012-00175	I	II	10	1
BR0-045012-00175	II	II	4	0
BR0-045012-00177	I	II	10	1
BR0-045012-00177	II	II	4	0
BR0-045012-00178	II	II	3	0
BR0-045012-00180	II	II	3	0
BR0-045012-00181	II	II	5	0
BR0-045012-00182	II	III	4	1
BR0-045012-00183	I	II	28	1
BR0-045012-00183	II	II	4	0
BR0-045012-00184	I	II	10	1
BR0-045012-00184	II	II	4	0
BR0-045012-00185	I	II	10	1
BR0-045012-00185	II	II	4	0
BR0-045012-00186	I	II	29	1
BR0-045012-00186	II	II	4	0
BR0-045012-00187	II	II	4	0
BR0-045012-00189	II	II	4	0
BR0-045012-00190	II	III	4	1
BR0-045012-00191	II	III	4	1
BR0-045012-00192	I	II	8	1
BR0-045012-00193	II	III	5	1
BR0-045012-00194	I	II	2	1
BR0-045012-00194	II	II	5	0
BR0-045012-00195	II	II	5	0
BR0-045012-00196	I	I	5	0
BR0-045012-00197	II	II	5	0
BR0-045012-00198	II	II	5	0
BR0-045012-00200	I	I	5	0
BR0-045012-00201	II	II	2	0
BR0-045012-00201	II	II	3	0
BR0-045012-00202	I	II	29	1
BR0-045012-00202	II	II	4	0
BR0-045012-00203	I	II	6	1
BR0-045012-00203	II	II	2	0
BR0-045012-00203	II	II	4	0
BR0-045012-00205	II	II	1	0
BR0-045012-00205	II	II	3	0
BR0-045012-00206	I	III	29	2
BR0-045012-00207	II	II	4	0
BR0-045012-00208	I	II	6	1
BR0-045012-00208	II	II	4	0
BR0-045012-00216	II	II	4	0
BR0-045012-00217	II	II	4	0
BR0-045012-00221	I	I	5	0
BR0-045012-00223	II	II	5	0
BR0-045012-00225	II	II	5	0
BR0-045012-00228	II	II	5	0
BR0-045055-00001	II	II	5	0
BR0-045055-00002	II	II	5	0
BR0-045055-00003	II	II	5	0
BR0-045055-00004	I	II	30	1
BR0-045055-00004	II	II	5	0
BR0-045055-00005	II	III	5	1
BR0-045055-00010	II	II	5	0
BR0-045055-00011	II	II	5	0
BR0-045055-00012	II	II	5	0
BR0-045055-00013	I	I	23	0
BR0-045055-00013	I	I	5	0
BR0-045055-00017	II	II	5	0
BR0-045055-00021	II	III	5	1
BR0-045055-00029	II	II	5	0
BR0-045055-00030	II	II	5	0
BR0-045055-00031	II	II	5	0
BR0-045055-00032	II	II	5	0
BR0-045055-00033	I	II	25	1
BR0-045055-00033	II	II	5	0
BR0-045055-00034	II	II	5	0
BR0-045055-00036	II	II	5	0
BR0-045055-00039	I	II	23	1
BR0-045055-00039	II	II	5	0
BR0-045055-00041	I	II	22	1
BR0-045055-00041	II	II	5	0
BR0-045055-00044	I	II	24	1
BR0-045055-00044	II	II	5	0
BR0-045055-00048	II	II	5	0
BR0-045055-00049	II	II	5	0
BR0-045055-00054	II	II	5	0
BR0-045055-00055	II	II	5	0
BR0-045055-00058	III	III	5	0
BR0-045055-00059	II	II	5	0
BR0-045055-00060	I	II	29	1
BR0-045055-00060	II	II	5	0
BR0-045055-00063	II	II	5	0
BR0-045055-00064	II	II	5	0
BR0-045055-00065	I	II	30	1
BR0-045055-00065	II	II	5	0
BR0-045055-00069	II	II	5	0
BR0-045055-00071	I	II	21	1
BR0-045055-00071	II	III	5	1
BR0-045055-00072	II	II	5	0
BR0-045055-00073	II	III	5	1
BR0-045055-00075	I	II	20	1
BR0-045055-00075	II	II	5	0
BR0-045055-00084	II	II	5	0
BR0-045055-00091	II	II	5	0
BR0-045055-00092	II	II	5	0
BR0-045055-00093	II	II	5	0
BR0-045055-00094	II	II	5	0
BR0-045055-00105	II	II	5	0
BR0-045055-00108	II	II	5	0
BR0-045055-00115	II	II	5	0
BR0-045055-00116	II	II	5	0
BR0-045055-00117	II	II	5	0
BR0-045055-00118	I	II	30	1
BR0-045055-00118	II	II	5	0
BR0-045055-00119	II	II	5	0
BR0-045055-00120	II	II	5	0
BR0-045055-00129	II	II	5	0
BR0-045055-00132	I	II	16	1
BR0-045055-00132	II	II	5	0
BR0-045055-00136	I	II	9	1
BR0-045055-00136	II	II	5	0
BR0-045055-00137	I	II	20	1
BR0-045055-00137	II	II	5	0
BR0-045055-00140	II	II	5	0
BR0-045055-00141	II	II	5	0
BR0-045055-00142	II	II	5	0
BR0-045055-00143	I	II	16	1
BR0-045055-00143	II	II	5	0
BR0-045055-00144	I	II	20	1
BR0-045055-00144	II	II	5	0
BR0-045055-00145	I	II	26	1
BR0-045055-00145	II	II	5	0
BR0-045055-00146	I	II	9	1
BR0-045055-00146	II	II	5	0
BR0-045055-00148	II	II	5	0
BR0-045055-00150	II	II	5	0
BR0-045055-00151	II	II	5	0
BR0-045055-00152	II	II	5	0
BR0-045055-00156	II	II	5	0
BR0-045055-00159	II	II	5	0
BR0-045055-00160	II	II	5	0
BR0-045055-00162	II	II	5	0
BR0-045055-00163	I	II	27	1
BR0-045055-00163	II	II	5	0
BR0-045055-00165	II	II	5	0
BR0-045055-00166	I	II	28	1
BR0-045055-00166	II	II	5	0
BR0-045055-00169	II	II	5	0
BR0-045055-00170	I	II	17	1
BR0-045055-00170	II	II	5	0
BR0-045055-00171	II	II	5	0
BR0-045055-00172	II	II	5	0
BR0-045055-00175	I	I	29	0
BR0-045055-00175	I	I	5	0
BR0-045055-00176	II	III	5	1
BR0-045055-00178	II	II	5	0
BR0-045055-00180	I	II	29	1
BR0-045055-00180	II	II	5	0
BR0-045055-00181	II	II	5	0
BR0-045055-00182	II	II	5	0
BR0-045055-00186	II	II	5	0
BR0-045055-00187	I	II	18	1
BR0-045055-00187	II	II	5	0
BR0-045055-00188	II	II	5	0
BR0-045055-00189	III	III	5	0
BR0-045055-00191	I	I	7	0
BR0-045055-00191	I	I	5	0
BR0-045055-00191	I	I	5	0
BR0-045055-00192	I	II	13	1
BR0-045055-00192	II	II	5	0
BR0-045055-00193	II	II	5	0
BR0-045055-00196	II	II	5	0
BR0-045055-00196	II	II	5	0
BR0-045055-00199	I	I	13	0
BR0-045055-00199	I	I	5	0
BR0-045055-00199	I	I	5	0
BR0-045055-00200	II	II	5	0
BR0-045055-00201	II	II	5	0
BR0-045055-00205	II	II	5	0
BR0-045055-00209	II	II	5	0
BR0-045055-00210	II	II	5	0
BR0-045055-00211	I	I	26	0
BR0-045055-00211	I	I	5	0
BR0-045055-00226	I	I	22	0
BR0-045055-00226	I	I	5	0
BR0-045055-00226	I	I	5	0
BR0-045055-00228	III	III	5	0
BR0-045055-00229	II	II	5	0
BR0-045055-00236	II	II	5	0
BR0-045055-00244	II	II	5	0
BR0-045055-00246	II	II	5	0
BR0-045055-00247	II	III	5	1
BR0-045055-00248	II	II	5	0
BR0-045055-00248	II	II	5	0
BR0-045055-00249	II	II	5	0
BR0-045055-00259	II	II	5	0
BR0-045055-00270	II	II	5	0
BR0-045055-00272	II	II	5	0
BR0-045055-00284	I	II	30	1
BR0-045055-00288	I	II	19	1
BR0-045055-00288	II	II	5	0
BR0-045055-00297	I	II	11	1
BR0-045055-00297	II	II	5	0
BR0-045055-00298	I	II	14	1
BR0-045055-00298	II	II	5	0
BR0-045811-00007	II	II	5	0
BR0-045811-00008	I	II	14	1
BR0-045811-00008	II	II	5	0
BR0-045811-00009	I	II	15	1
BR0-045811-00009	II	II	5	0
BR0-045811-00012	I	III	24	2
BR0-045811-00013	I	I	5	0
BR0-045811-00014	II	II	5	0
BR0-045811-00017	I	I	5	0
BR0-045811-00019	I	II	30	1
BR0-045811-00019	II	II	5	0
BR0-045811-00020	I	II	27	1
BR0-045811-00020	II	II	5	0
BR0-045811-00021	II	II	5	0
BR0-045811-00030	II	II	5	0
BR0-046060-00006	II	II	4	0
BR0-046060-00007	II	II	5	0
BR0-046060-00008	II	II	5	0
BR0-046060-00010	II	II	1	0
BR0-046060-00010	II	II	4	0
BR0-046060-00013	II	III	1	1
BR0-046060-00014	II	III	4	1
BR0-046060-00015	II	II	5	0
BR0-046060-00015	II	II	4	0
BR0-046060-00016	I	II	2	1
BR0-046060-00017	II	III	5	1
BR0-046060-00017	III	III	4	0
BR0-046060-00020	I	I	5	0
BR0-046060-00022	II	II	5	0
BR0-046060-00023	II	II	5	0
BR0-046060-00024	II	II	5	0
BR0-046060-00025	II	II	5	0
BR0-046060-00027	II	II	5	0
BR0-046060-00029	II	II	5	0
BR0-046060-00030	II	II	5	0
BR0-046060-00033	II	III	5	1
BR0-046060-00037	II	II	5	0
BR0-046060-00038	II	II	5	0
BR0-046060-00040	II	II	5	0
BR0-046060-00041	II	II	5	0
BR0-046060-00045	II	III	5	1
BR0-046060-00046	II	III	5	1
BR0-046060-00047	II	II	5	0
BR0-046060-00052	II	II	5	0
BR0-046060-00053	I	I	5	0
BR0-046060-00053	I	I	2	0
BR0-046060-00054	II	II	5	0
BR0-046060-00055	I	I	5	0
BR0-046060-00056	I	I	5	0
BR0-046060-00057	I	I	5	0
BR0-046060-00058	I	I	5	0
BR0-046060-00061	I	I	5	0
BR0-046060-00063	I	II	5	1
BR0-046060-00071	II	II	5	0
BR0-046060-00072	I	I	5	0
BR0-046060-00081	II	II	1	0
BR0-046060-00081	II	III	4	1
BR0-046060-00082	II	II	5	0
BR0-046060-00086	II	II	5	0
BR0-046060-00087	I	II	18	1
BR0-046060-00087	II	II	5	0
BR0-046060-00088	II	II	5	0
BR0-046060-00090	I	I	5	0
BR0-046060-00108	II	III	5	1
BR0-046060-00115	I	I	5	0
BR0-610000-01900	III	III	2	0
BR0-610000-01901	III	III	2	0
BR0-610000-01903	II	II	4	0
BR0-610000-01904	II	II	4	0
BR0-610000-01910	I	II	22	1
BR0-610000-01910	II	II	5	0
BR0-610000-01910	II	II	5	0
BR0-610000-01911	I	II	22	1
BR0-610000-01911	II	II	5	0
BR0-610000-01911	II	II	5	0
BR0-610000-01916	I	III	22	2
BR0-610000-01916	II	II	5	0
BR0-610000-01917	I	III	22	2
BR0-610000-01917	II	II	5	0
BR0-610000-01918	I	II	25	1
BR0-610000-01918	II	II	5	0
BR0-610000-01919	I	II	25	1
BR0-610000-01919	II	II	5	0
BR0-610000-01920	I	III	22	2
BR0-610000-01920	III	III	5	0
BR0-610000-01921	I	III	22	2
BR0-610000-01921	III	III	5	0
BR0-610000-01924	I	II	24	1
BR0-610000-01924	II	II	5	0
BR0-610000-01925	I	II	24	1
BR0-610000-01925	II	II	5	0
BR0-610000-01927	II	III	4	1
BR0-610000-01928	II	III	4	1
BR0-610000-01929	II	II	5	0
BR0-610000-01930	II	II	5	0
BR0-610000-01933	II	II	5	0
BR0-610000-01934	II	II	5	0
BR0-610000-01935	II	II	5	0
BR0-610000-01944	II	III	5	1
BR0-610000-01945	II	III	5	1
BR0-610000-01948	II	III	3	1
BR0-610000-01948	II	III	3	1
BR0-610000-01949	II	III	3	1
BR0-610000-01949	II	III	3	1
BR0-610000-01950	II	II	4	0
BR0-610000-01950	II	III	1	1
BR0-610000-01952	II	II	5	0
BR0-610000-01953	II	II	5	0
BR0-610000-01976	II	II	1	0
BR0-610000-01976	II	II	4	0
BR0-610000-01976	II	II	1	0
BR0-610000-01977	II	II	1	0
BR0-610000-01977	II	II	4	0
BR0-610000-01977	II	II	1	0
BR0-610000-01978	II	II	5	0
BR0-610000-01979	II	II	5	0
BR0-610000-01983	II	II	2	0
BR0-610000-01983	II	II	2	0
BR0-610000-01983	II	III	3	1
BR0-610000-01983	III	III	2	0
BR0-610000-01984	II	II	2	0
BR0-610000-01984	II	II	2	0
BR0-610000-01984	II	III	3	1
BR0-610000-01984	III	III	2	0
BR0-610000-01985	I	II	25	1
BR0-610000-01985	II	II	4	0
BR0-610000-01985	II	II	1	0
BR0-610000-01986	I	II	25	1
BR0-610000-01986	II	II	4	0
BR0-610000-01986	II	II	1	0
BR0-610000-01989	I	I	21	0
BR0-610000-01989	I	II	3	1
BR0-610000-01989	II	II	4	0
BR0-610000-01990	I	I	21	0
BR0-610000-01990	I	II	3	1
BR0-610000-01990	II	II	4	0
BR0-610000-01993	I	II	25	1
BR0-610000-01993	II	II	2	0
BR0-610000-01993	II	II	5	0
BR0-610000-01994	I	II	25	1
BR0-610000-01994	II	II	2	0
BR0-610000-01994	II	II	5	0
BR0-610000-02001	I	III	24	2
BR0-610000-02001	II	III	4	1
BR0-610000-02002	I	III	24	2
BR0-610000-02002	II	III	4	1
BR0-610000-02003	I	III	24	2
BR0-610000-02003	I	II	4	1
BR0-610000-02004	I	III	24	2
BR0-610000-02004	I	II	4	1
BR0-610000-02005	I	II	23	1
BR0-610000-02005	II	II	5	0
BR0-610000-02005	II	II	5	0
BR0-610000-02006	I	II	22	1
BR0-610000-02006	II	II	5	0
BR0-610000-02006	II	II	5	0
BR0-610000-02007	I	III	21	2
BR0-610000-02008	I	II	21	1
BR0-610000-02008	II	II	4	0
BR0-610000-02009	I	II	21	1
BR0-610000-02009	II	II	4	0
BR0-610000-02027	II	II	5	0
BR0-610000-02028	II	II	5	0
BR0-610000-02033	II	II	5	0
BR0-610000-02034	II	II	5	0
BR0-610000-02045	II	III	5	1
BR0-610000-02046	II	III	5	1
BR0-610000-02047	II	III	2	1
BR0-610000-02048	II	III	2	1
BR0-610000-02049	III	III	5	0
BR0-610000-02050	III	III	5	0
BR0-610000-02051	III	III	5	0
BR0-610000-02052	III	III	5	0
BR0-610000-02055	II	II	2	0
BR0-610000-02055	II	III	5	1
BR0-610000-02056	II	II	2	0
BR0-610000-02056	II	III	5	1
BR0-610000-02057	II	II	2	0
BR0-610000-02057	II	III	5	1
BR0-610000-02080	II	II	2	0
BR0-610000-02080	II	III	5	1
BR0-610000-02081	II	II	2	0
BR0-610000-02081	II	III	5	1
BR0-610000-02084	III	III	5	0
BR0-610000-02085	III	III	5	0
BR0-610000-02104	II	II	4	0
BR0-610000-02105	II	II	4	0
BR0-610000-02109	I	II	21	1
BR0-610000-02109	II	II	5	0
BR0-610000-02110	II	II	5	0
BR0-610000-02113	I	II	22	1
BR0-610000-02113	II	II	5	0
BR0-610000-02114	II	II	5	0
BR0-610000-02130	I	II	20	1
BR0-610000-02130	II	III	1	1
BR0-610000-02131	I	II	29	1
BR0-610000-02131	II	III	1	1
BR0-610000-02134	I	II	26	1
BR0-610000-02134	II	II	1	0
BR0-610000-02134	II	II	4	0
BR0-610000-02134	II	II	1	0
BR0-610000-02135	I	II	26	1
BR0-610000-02135	II	II	1	0
BR0-610000-02135	II	II	4	0
BR0-610000-02135	II	II	1	0
BR0-610000-02168	I	II	14	1
BR0-610000-02168	II	II	4	0
BR0-610000-02170	II	II	5	0
BR0-610000-02171	II	II	5	0
BR0-610000-02172	II	II	5	0
BR0-610000-02179	II	II	5	0
BR0-610000-02180	II	II	5	0
BR0-610000-02193	II	II	5	0
BR0-610000-02194	II	II	5	0
BR0-610000-02217	II	II	4	0
BR0-610000-02218	II	II	4	0
BR0-610000-02220	II	II	5	0
BR0-610000-02221	II	II	5	0
BR0-610000-02222	II	II	5	0
BR0-610000-02223	II	II	5	0
BR0-610000-02224	II	II	5	0
BR0-610000-02225	II	II	5	0
BR0-610000-02227	II	II	5	0
BR0-610000-02228	II	II	5	0
BR0-610000-02229	II	II	5	0
BR0-610000-02230	II	II	5	0
BR0-610000-02231	II	II	5	0
BR0-610000-02232	II	II	5	0
BR0-610000-02233	II	II	5	0
BR0-610000-02235	II	II	5	0
BR0-610000-02237	II	II	5	0
BR0-610000-02238	II	II	5	0
BR0-610000-02239	II	II	5	0
BR0-610000-02240	II	II	5	0
BR0-610000-02242	II	II	5	0
BR0-610000-02243	II	II	5	0
BR0-610000-02244	II	II	5	0
BR0-610000-02245	II	II	5	0
BR0-610000-02246	II	II	5	0
BR0-610000-02247	II	II	5	0
BR0-610000-02249	II	II	5	0
BR0-610000-02250	II	II	5	0
BR0-610000-02251	II	II	5	0
BR0-610000-02252	II	II	5	0
BR0-610000-02254	I	I	5	0
BR0-610000-02256	II	II	5	0
BR0-610000-02258	II	II	5	0
BR0-610000-02259	II	II	5	0
BR0-610000-02260	II	II	5	0
BR0-610000-02262	II	II	5	0
BR0-610000-02263	II	II	5	0
BR0-610000-02264	II	II	5	0
BR0-610000-02266	II	II	5	0
BR0-610000-02267	II	II	5	0
BR0-610000-02269	II	II	5	0
BR0-610000-02270	II	II	5	0
BR0-610000-02271	I	I	5	0
BR0-610000-02273	II	II	5	0
BR0-610000-02274	II	II	5	0
BR0-610000-02275	II	II	5	0
BR0-610000-02276	II	II	5	0
BR0-610000-02277	II	II	5	0
BR0-610000-02279	II	II	5	0
BR0-610000-02280	II	II	5	0
BR0-610000-02281	II	II	5	0
BR0-610000-02282	II	II	5	0
BR0-610000-02284	II	II	5	0
BR0-610000-02285	II	II	5	0
BR0-610000-02285	II	II	5	0
BR0-610000-02286	II	II	5	0
BR0-610000-02286	II	II	5	0
BR0-610000-02287	II	II	5	0
BR0-610000-02287	II	II	5	0
BR0-610000-02288	II	II	5	0
BR0-610000-02288	II	II	5	0
BR0-610000-02289	II	II	5	0
BR0-610000-02289	II	II	5	0
BR0-610000-02290	II	II	5	0
BR0-610000-02290	II	II	5	0
BR0-610000-02291	II	II	5	0
BR0-610000-02291	II	II	5	0
BR0-610000-02292	II	II	5	0
BR0-610000-02292	II	II	5	0
BR0-610000-02293	II	II	5	0
BR0-610000-02293	II	II	5	0
BR0-610000-02294	II	II	5	0
BR0-610000-02294	II	II	5	0
BR0-610000-02295	II	II	5	0
BR0-610000-02295	II	II	5	0
BR0-610000-02296	II	II	5	0
BR0-610000-02296	II	II	5	0
BR0-610000-02297	II	II	5	0
BR0-610000-02297	II	II	5	0
BR0-610000-02298	II	II	5	0
BR0-610000-02298	II	II	5	0
BR0-610000-02299	II	II	5	0
BR0-610000-02300	II	II	5	0
BR0-610000-02300	II	II	5	0
BR0-610000-02301	II	II	5	0
BR0-610000-02301	II	II	5	0
BR0-610000-02302	II	II	5	0
BR0-610000-02302	II	II	5	0
BR0-610000-02303	II	II	5	0
BR0-610000-02303	II	II	5	0
BR0-610000-02304	II	II	5	0
BR0-610000-02305	II	II	5	0
BR0-610000-02306	II	II	5	0
BR0-610000-02308	II	II	5	0
BR0-610000-02309	II	II	5	0
BR0-610000-02310	I	II	6	1
BR0-610000-02311	I	II	6	1
BR0-610000-02312	I	II	6	1
BR0-610000-02313	II	II	4	0
BR0-610000-02314	II	II	4	0
BR0-610000-02315	II	II	4	0
BR0-610000-02316	II	II	4	0
BR0-610000-02317	II	II	4	0
BR0-610000-02318	II	II	4	0
BR0-610000-02319	II	II	4	0
BR0-610000-02320	II	II	4	0
BR0-610000-02322	III	III	4	0
BR0-610000-02323	II	II	4	0
BR0-610000-02324	II	II	4	0
BR0-610000-02325	II	II	4	0
BR0-610000-02326	II	II	4	0
BR0-610000-02328	II	II	4	0
BR0-610000-02329	II	II	4	0
BR0-610000-02330	II	II	4	0
BR0-610000-02331	II	II	4	0
BR0-610000-02332	II	II	4	0
BR0-610000-02333	II	II	4	0
BR0-610000-02334	II	II	3	0
BR0-610000-02334	II	II	4	0
BR0-610000-02335	II	II	3	0
BR0-610000-02335	II	II	4	0
BR0-610000-02336	II	II	3	0
BR0-610000-02336	II	II	4	0
BR0-610000-02337	II	II	3	0
BR0-610000-02337	II	II	4	0
BR0-610000-02338	II	II	3	0
BR0-610000-02340	II	II	3	0
BR0-610000-02340	II	II	4	0
BR0-610000-02341	II	II	3	0
BR0-610000-02341	II	II	4	0
BR0-610000-02342	II	II	3	0
BR0-610000-02342	II	II	4	0
BR0-610000-02343	II	II	3	0
BR0-610000-02343	II	II	4	0
BR0-610000-02344	II	II	3	0
BR0-610000-02344	II	II	4	0
BR0-610000-02345	II	II	3	0
BR0-610000-02345	II	II	4	0
BR0-610000-02346	I	II	4	1
BR0-610000-02347	II	II	3	0
BR0-610000-02347	II	II	4	0
BR0-610000-02348	II	II	3	0
BR0-610000-02348	II	II	4	0
BR0-610000-02349	I	I	4	0
BR0-610000-02350	II	II	4	0
BR0-610000-02351	II	II	4	0
BR0-610000-02352	II	II	4	0
BR0-610000-02353	II	III	4	1
BR0-610000-02354	II	II	4	0
BR0-610000-02355	II	II	4	0
BR0-610000-02356	I	II	29	1
BR0-610000-02357	I	II	29	1
BR0-610000-02358	I	II	29	1
BR0-610000-02359	I	II	29	1
BR0-610000-02360	I	II	29	1
BR0-610000-02361	I	II	29	1
BR0-610000-02361	II	II	5	0
BR0-610000-02362	I	I	29	0
BR0-610000-02362	I	I	5	0
BR0-610000-02363	I	II	29	1
BR0-610000-02364	I	II	29	1
BR0-610000-02365	I	II	29	1
BR0-610000-02365	II	II	5	0
BR0-610000-02366	I	II	29	1
BR0-610000-02367	I	II	29	1
BR0-610000-02368	I	II	30	1
BR0-610000-02369	I	II	30	1
BR0-610000-02370	I	I	30	0
BR0-610000-02370	I	I	4	0
BR0-610000-02371	I	II	30	1
BR0-610000-02372	I	II	27	1
BR0-610000-02372	II	II	5	0
BR0-610000-02373	I	II	27	1
BR0-610000-02374	I	II	27	1
BR0-610000-02375	I	II	27	1
BR0-610000-02376	I	II	27	1
BR0-610000-02377	I	II	27	1
BR0-610000-02377	II	II	5	0
BR0-610000-02378	I	II	27	1
BR0-610000-02378	II	II	5	0
BR0-610000-02379	I	I	6	0
BR0-610000-02379	I	II	4	1
BR0-610000-02379	II	II	5	0
BR0-610000-02380	I	II	6	1
BR0-610000-02380	II	III	4	1
BR0-610000-02381	I	I	6	0
BR0-610000-02381	I	II	4	1
BR0-610000-02382	I	II	6	1
BR0-610000-02382	I	I	5	0
BR0-610000-02383	I	I	6	0
BR0-610000-02383	I	I	4	0
BR0-610000-02383	I	I	5	0
